sessionId,blockIndex,unityApplicationFps,testMode,closeRadius,weapon,phase,phaseStartIso,roundNumber,frameIndex,timeSinceStartSec,unscaledDeltaMs,mouseX,mouseY,mouseDeltaX,mouseDeltaY,ufoX,ufoY,towerX,side,leftButtonDown,leftButtonPressed,fireKeyDown,shotFired,shotHitX,stimulusMs,spikeFired,stutterMs,windowOpen,threshEstimateMs,sd,slopeEstimate,lapseEstimate,accuracy,score,cfg_weapon,cfg_unityApplicationFps,cfg_practiceStuttersMs,cfg_swSpikeDelayMinSec,cfg_swSpikeDelayMaxSec,cfg_swWindowSec,cfg_swRespikeMinSec,cfg_swRespikeMaxSec,cfg_swMaxEarlyPerRound,cfg_maxSpikesPerRound,cfg_roundTimeoutSec,cfg_hitPoints,cfg_missPoints,cfg_stimMinMs,cfg_stimMaxMs,cfg_stimCount,cfg_threshMinMs,cfg_threshMaxMs,cfg_threshCount,cfg_slopeMin,cfg_slopeMax,cfg_slopeCount,cfg_lapseMin,cfg_lapseMax,cfg_lapseCount,cfg_guessRate,cfg_maxTrials,cfg_minTrials,cfg_stopSD
57,1,60,FrameTimeStutter,5.000,shockwave,practice,2026-09-16T14:18:54.9665726-04:00,0,0,0.00000,16.9813,2558.70,1440.00,0.000,0.000,6.7692,9.6980,-10.0636,Right,0,0,0,0,0.0000,450.000,0,0.000,0,127.500,71.914,4.500,0.0300,0.0000,0.00,shockwave,60,450;300;200;100;50,1.5,3,0.5,1,2,1,10,0,100,-10,5,250,40,5,250,60,1,8,11,0,0.06,4,0.556,50,8,5
57,1,60,FrameTimeStutter,5.000,shockwave,practice,2026-09-16T14:18:54.9665726-04:00,0,1,0.01555,15.5461,2558.70,1440.00,0.000,0.000,6.7692,9.6980,-10.0636,Right,0,0,0,0,0.0000,450.000,0,0.000,0,127.500,71.914,4.500,0.0300,0.0000,0.00,shockwave,60,450;300;200;100;50,1.5,3,0.5,1,2,1,10,0,100,-10,5,250,40,5,250,60,1,8,11,0,0.06,4,0.556,50,8,5
57,1,60,FrameTimeStutter,5.000,shockwave,practice,2026-09-16T14:18:54.9665726-04:00,0,2,0.03264,17.0894,2558.70,1440.00,0.000,0.000,6.7692,9.6980,-10.0636,Right,0,0,0,0,0.0000,450.000,0,0.000,0,127.500,71.914,4.500,0.0300,0.0000,0.00,shockwave,60,450;300;200;100;50,1.5,3,0.5,1,2,1,10,0,100,-10,5,250,40,5,250,60,1,8,11,0,0.06,4,0.556,50,8,5
57,1,60,FrameTimeStutter,5.000,shockwave,practice,2026-09-16T14:18:54.9665726-04:00,0,3,0.04980,17.1602,2558.70,1440.00,0.000,0.000,6.7692,9.6980,-10.0636,Right,0,0,0,0,0.0000,450.000,0,0.000,0,127.500,71.914,4.500,0.0300,0.0000,0.00,shockwave,60,450;300;200;100;50,1.5,3,0.5,1,2,1,10,0,100,-10,5,250,40,5,250,60,1,8,11,0,0.06,4,0.556,50,8,5
57,1,60,FrameTimeStutter,5.000,shockwave,practice,2026-09-16T14:18:54.9665726-04:00,0,4,0.06517,15.3777,2558.70,1440.00,0.000,0.000,6.7692,9.6980,-10.0636,Right,0,0,0,0,0.0000,450.000,0,0.000,0,127.500,71.914,4.500,0.0300,0.0000,0.00,shockwave,60,450;300;200;100;50,1.5,3,0.5,1,2,1,10,0,100,-10,5,250,40,5,250,60,1,8,11,0,0.06,4,0.556,50,8,5
57,1,60,FrameTimeStutter,5.000,shockwave,practice,2026-09-16T14:18:54.9665726-04:00,0,5,0.08272,17.5438,2558.70,1440.00,0.000,0.000,6.7692,9.6980,-10.0636,Right,0,0,0,0,0.0000,450.000,0,0.000,0,127.500,71.914,4.500,0.0300,0.0000,0.00,shockwave,60,450;300;200;100;50,1.5,3,0.5,1,2,1,10,0,100,-10,5,250,40,5,250,60,1,8,11,0,0.06,4,0.556,50,8,5
57,1,60,FrameTimeStutter,5.000,shockwave,practice,2026-09-16T14:18:54.9665726-04:00,0,6,0.09977,17.0516,2558.70,1440.00,0.000,0.000,6.7692,9.6980,-10.0636,Right,0,0,0,0,0.0000,450.000,0,0.000,0,127.500,71.914,4.500,0.0300,0.0000,0.00,shockwave,60,450;300;200;100;50,1.5,3,0.5,1,2,1,10,0,100,-10,5,250,40,5,250,60,1,8,11,0,0.06,4,0.556,50,8,5
57,1,60,FrameTimeStutter,5.000,shockwave,practice,2026-09-16T14:18:54.9665726-04:00,0,7,0.11645,16.6823,2558.70,1440.00,0.000,0.000,6.7692,9.6980,-10.0636,Right,0,0,0,0,0.0000,450.000,0,0.000,0,127.500,71.914,4.500,0.0300,0.0000,0.00,shockwave,60,450;300;200;100;50,1.5,3,0.5,1,2,1,10,0,100,-10,5,250,40,5,250,60,1,8,11,0,0.06,4,0.556,50,8,5
57,1,60,FrameTimeStutter,5.000,shockwave,practice,2026-09-16T14:18:54.9665726-04:00,0,8,0.13269,16.2352,2558.70,1440.00,0.000,0.000,6.7692,9.6980,-10.0636,Right,0,0,0,0,0.0000,450.000,0,0.000,0,127.500,71.914,4.500,0.0300,0.0000,0.00,shockwave,60,450;300;200;100;50,1.5,3,0.5,1,2,1,10,0,100,-10,5,250,40,5,250,60,1,8,11,0,0.06,4,0.556,50,8,5
57,1,60,FrameTimeStutter,5.000,shockwave,practice,2026-09-16T14:18:54.9665726-04:00,0,9,0.14950,16.8130,2558.70,1440.00,0.000,0.000,6.7692,9.6980,-10.0636,Right,0,0,0,0,0.0000,450.000,0,0.000,0,127.500,71.914,4.500,0.0300,0.0000,0.00,shockwave,60,450;300;200;100;50,1.5,3,0.5,1,2,1,10,0,100,-10,5,250,40,5,250,60,1,8,11,0,0.06,4,0.556,50,8,5
