sessionId,blockIndex,blockOrdinal,latinRow,latinOrder,weaponRun,unityApplicationFps,testMode,closeRadius,weapon,phase,phaseStartIso,roundNumber,frameIndex,timeSinceStartSec,unscaledDeltaMs,mouseX,mouseY,mouseDeltaX,mouseDeltaY,ufoX,ufoY,towerX,side,leftButtonDown,leftButtonPressed,fireKeyDown,shotFired,shotHitX,stimulusMs,spikeFired,stutterMs,windowOpen,threshEstimateMs,sd,slopeEstimate,lapseEstimate,accuracy,score,cfg_weapon,cfg_unityApplicationFps,cfg_practiceStuttersMs,cfg_practiceRepeatStuttersMs,cfg_swSpikeDelayMinSec,cfg_swSpikeDelayMaxSec,cfg_swWindowSec,cfg_swRespikeMinSec,cfg_swRespikeMaxSec,cfg_swMaxEarlyPerRound,cfg_maxSpikesPerRound,cfg_roundTimeoutSec,cfg_hitPoints,cfg_missPoints,cfg_stimMinMs,cfg_stimMaxMs,cfg_stimCount,cfg_threshMinMs,cfg_threshMaxMs,cfg_threshCount,cfg_slopeMin,cfg_slopeMax,cfg_slopeCount,cfg_lapseMin,cfg_lapseMax,cfg_lapseCount,cfg_guessRate,cfg_maxTrials,cfg_minTrials,cfg_stopSD
5,1,1,1,1;2;4;3,1,60,FrameTimeStutter,5.000,shockwave,practice,2026-09-21T19:05:57.9750431-04:00,1,0,0.00000,16.9893,2558.70,1440.00,0.000,1.000,-1.1849,10.7218,-9.3898,Right,0,0,0,0,0.0000,450.000,0,0.000,0,127.500,71.914,4.000,0.0300,0.0000,0.00,shockwave,60,450;300;200;100;50,450,1.5,3,0.4,1.5,3,1,10,0,100,-10,5,250,40,5,250,60,1,7,10,0,0.06,4,0.462,50,8,5
5,1,1,1,1;2;4;3,1,60,FrameTimeStutter,5.000,shockwave,practice,2026-09-21T19:05:57.9750431-04:00,1,1,0.01616,16.1637,2558.70,1440.00,0.000,0.000,-1.1849,10.7218,-9.3898,Right,0,0,0,0,0.0000,450.000,0,0.000,0,127.500,71.914,4.000,0.0300,0.0000,0.00,shockwave,60,450;300;200;100;50,450,1.5,3,0.4,1.5,3,1,10,0,100,-10,5,250,40,5,250,60,1,7,10,0,0.06,4,0.462,50,8,5
5,1,1,1,1;2;4;3,1,60,FrameTimeStutter,5.000,shockwave,practice,2026-09-21T19:05:57.9750431-04:00,1,2,0.03317,17.0081,2558.70,1440.00,0.000,0.000,-1.1849,10.7218,-9.3898,Right,0,0,0,0,0.0000,450.000,0,0.000,0,127.500,71.914,4.000,0.0300,0.0000,0.00,shockwave,60,450;300;200;100;50,450,1.5,3,0.4,1.5,3,1,10,0,100,-10,5,250,40,5,250,60,1,7,10,0,0.06,4,0.462,50,8,5
5,1,1,1,1;2;4;3,1,60,FrameTimeStutter,5.000,shockwave,practice,2026-09-21T19:05:57.9750431-04:00,1,3,0.05194,18.7687,2558.70,1440.00,0.000,0.000,-1.1849,10.7218,-9.3898,Right,0,0,0,0,0.0000,450.000,0,0.000,0,127.500,71.914,4.000,0.0300,0.0000,0.00,shockwave,60,450;300;200;100;50,450,1.5,3,0.4,1.5,3,1,10,0,100,-10,5,250,40,5,250,60,1,7,10,0,0.06,4,0.462,50,8,5
5,1,1,1,1;2;4;3,1,60,FrameTimeStutter,5.000,shockwave,practice,2026-09-21T19:05:57.9750431-04:00,1,4,0.06663,14.6859,2558.70,1440.00,0.000,0.000,-1.1849,10.7218,-9.3898,Right,0,0,0,0,0.0000,450.000,0,0.000,0,127.500,71.914,4.000,0.0300,0.0000,0.00,shockwave,60,450;300;200;100;50,450,1.5,3,0.4,1.5,3,1,10,0,100,-10,5,250,40,5,250,60,1,7,10,0,0.06,4,0.462,50,8,5
5,1,1,1,1;2;4;3,1,60,FrameTimeStutter,5.000,shockwave,practice,2026-09-21T19:05:57.9750431-04:00,1,5,0.08302,16.3929,2558.70,1440.00,0.000,0.000,-1.1849,10.7218,-9.3898,Right,0,0,0,0,0.0000,450.000,0,0.000,0,127.500,71.914,4.000,0.0300,0.0000,0.00,shockwave,60,450;300;200;100;50,450,1.5,3,0.4,1.5,3,1,10,0,100,-10,5,250,40,5,250,60,1,7,10,0,0.06,4,0.462,50,8,5
5,1,1,1,1;2;4;3,1,60,FrameTimeStutter,5.000,shockwave,practice,2026-09-21T19:05:57.9750431-04:00,1,6,0.10059,17.5663,2558.70,1440.00,0.000,0.000,-1.1849,10.7218,-9.3898,Right,1,1,0,1,-1.1849,450.000,0,0.000,0,127.500,71.914,4.000,0.0300,0.0000,-10.00,shockwave,60,450;300;200;100;50,450,1.5,3,0.4,1.5,3,1,10,0,100,-10,5,250,40,5,250,60,1,7,10,0,0.06,4,0.462,50,8,5
5,1,1,1,1;2;4;3,1,60,FrameTimeStutter,5.000,shockwave,practice,2026-09-21T19:05:57.9750431-04:00,1,7,0.11332,12.7349,2558.70,1440.00,0.000,0.000,-1.1849,10.7218,-9.3898,Right,1,0,0,0,0.0000,450.000,0,0.000,0,127.500,71.914,4.000,0.0300,0.0000,-10.00,shockwave,60,450;300;200;100;50,450,1.5,3,0.4,1.5,3,1,10,0,100,-10,5,250,40,5,250,60,1,7,10,0,0.06,4,0.462,50,8,5
5,1,1,1,1;2;4;3,1,60,FrameTimeStutter,5.000,shockwave,practice,2026-09-21T19:05:57.9750431-04:00,1,8,0.13348,20.1618,2558.70,1440.00,0.000,0.000,-1.1849,10.7218,-9.3898,Right,1,0,0,0,0.0000,450.000,0,0.000,0,127.500,71.914,4.000,0.0300,0.0000,-10.00,shockwave,60,450;300;200;100;50,450,1.5,3,0.4,1.5,3,1,10,0,100,-10,5,250,40,5,250,60,1,7,10,0,0.06,4,0.462,50,8,5
5,1,1,1,1;2;4;3,1,60,FrameTimeStutter,5.000,shockwave,practice,2026-09-21T19:05:57.9750431-04:00,1,9,0.15018,16.6992,2556.90,1440.00,0.000,0.000,-1.1849,10.7218,-9.3898,Right,1,0,0,0,0.0000,450.000,0,0.000,0,127.500,71.914,4.000,0.0300,0.0000,-10.00,shockwave,60,450;300;200;100;50,450,1.5,3,0.4,1.5,3,1,10,0,100,-10,5,250,40,5,250,60,1,7,10,0,0.06,4,0.462,50,8,5
5,1,1,1,1;2;4;3,1,60,FrameTimeStutter,5.000,shockwave,practice,2026-09-21T19:05:57.9750431-04:00,1,10,0.16684,16.6603,2558.70,1440.00,1.000,0.000,-1.1666,10.7223,-9.3898,Right,1,0,0,0,0.0000,450.000,0,0.000,0,127.500,71.914,4.000,0.0300,0.0000,-10.00,shockwave,60,450;300;200;100;50,450,1.5,3,0.4,1.5,3,1,10,0,100,-10,5,250,40,5,250,60,1,7,10,0,0.06,4,0.462,50,8,5
5,1,1,1,1;2;4;3,1,60,FrameTimeStutter,5.000,shockwave,practice,2026-09-21T19:05:57.9750431-04:00,1,11,0.18391,17.0723,2558.70,1440.00,0.000,0.000,-1.1666,10.7223,-9.3898,Right,1,0,0,0,0.0000,450.000,0,0.000,0,127.500,71.914,4.000,0.0300,0.0000,-10.00,shockwave,60,450;300;200;100;50,450,1.5,3,0.4,1.5,3,1,10,0,100,-10,5,250,40,5,250,60,1,7,10,0,0.06,4,0.462,50,8,5
5,1,1,1,1;2;4;3,1,60,FrameTimeStutter,5.000,shockwave,practice,2026-09-21T19:05:57.9750431-04:00,1,12,0.20237,18.4595,2558.70,1440.00,0.000,0.000,-1.1666,10.7223,-9.3898,Right,1,0,0,0,0.0000,450.000,0,0.000,0,127.500,71.914,4.000,0.0300,0.0000,-10.00,shockwave,60,450;300;200;100;50,450,1.5,3,0.4,1.5,3,1,10,0,100,-10,5,250,40,5,250,60,1,7,10,0,0.06,4,0.462,50,8,5
