sessionId,blockIndex,blockOrdinal,latinRow,latinOrder,weaponRun,unityApplicationFps,testMode,closeRadius,weapon,phase,phaseStartIso,roundNumber,attemptInRound,roundEnded,timeSinceStartSec,timeSinceLastShotSec,stimulusMs,spikesSinceLastShot,spikeIndexInRound,swallowedPresses,stuttersMs,stutterAtSec,stutterMeanMs,stutterSdMs,stutterMinMs,stutterMaxMs,lastSpikeAtSec,sinceLastSpikeSec,isHit,totalScore,outcome,playerFired,countedByStaircase,trialStartSec,spikeAtSec,firedAtSec,reactionSec,spikeDelaySec,windowSec,hitX,missDistX,towerX,ufoY,side,threshEstimateMs,sd,slopeEstimate,lapseEstimate,cfg_weapon,cfg_unityApplicationFps,cfg_practiceStuttersMs,cfg_practiceRepeatStuttersMs,cfg_swSpikeDelayMinSec,cfg_swSpikeDelayMaxSec,cfg_swWindowSec,cfg_swRespikeMinSec,cfg_swRespikeMaxSec,cfg_swMaxEarlyPerRound,cfg_maxSpikesPerRound,cfg_roundTimeoutSec,cfg_hitPoints,cfg_missPoints,cfg_stimMinMs,cfg_stimMaxMs,cfg_stimCount,cfg_threshMinMs,cfg_threshMaxMs,cfg_threshCount,cfg_slopeMin,cfg_slopeMax,cfg_slopeCount,cfg_lapseMin,cfg_lapseMax,cfg_lapseCount,cfg_guessRate,cfg_maxTrials,cfg_minTrials,cfg_stopSD
5,1,1,1,1;2;4;3,1,60,FrameTimeStutter,5.000,shockwave,practice,2026-09-21T19:05:57.9750431-04:00,1,1,0,0.1006,0.1006,450.000,0,0,0,,,0.000,0.000,0.000,0.000,,,0,-10.00,early,1,0,0.0164,,0.1046,,,0.4000,-1.1849,8.2050,-9.3898,10.7218,Right,127.500,71.914,4.000,0.0300,shockwave,60,450;300;200;100;50,450,1.5,3,0.4,1.5,3,1,10,0,100,-10,5,250,40,5,250,60,1,7,10,0,0.06,4,0.462,50,8,5
5,1,1,1,1;2;4;3,1,60,FrameTimeStutter,5.000,shockwave,practice,2026-09-21T19:05:57.9750431-04:00,1,2,0,3.0881,2.9875,450.000,1,1,0,450.02,2.5171,450.020,0.000,450.020,450.020,2.5171,0.5713,0,-20.00,late,1,0,0.0164,2.5171,3.0884,0.5713,1.9461,0.4000,7.4262,16.8160,-9.3898,10.0138,Right,127.500,71.914,4.000,0.0300,shockwave,60,450;300;200;100;50,450,1.5,3,0.4,1.5,3,1,10,0,100,-10,5,250,40,5,250,60,1,7,10,0,0.06,4,0.462,50,8,5
5,1,1,1,1;2;4;3,1,60,FrameTimeStutter,5.000,shockwave,practice,2026-09-21T19:05:57.9750431-04:00,1,3,1,9.6926,6.6045,450.000,2,3,0,450.00;450.00,6.2881;9.2896,450.000,0.000,450.000,450.000,9.2896,,0,-30.00,timeout,0,0,0.0164,9.2896,,,2.1475,0.4000,,,-9.3898,14.8408,Right,127.500,71.914,4.000,0.0300,shockwave,60,450;300;200;100;50,450,1.5,3,0.4,1.5,3,1,10,0,100,-10,5,250,40,5,250,60,1,7,10,0,0.06,4,0.462,50,8,5
