sessionId,blockIndex,blockOrdinal,latinRow,latinOrder,weaponRun,unityApplicationFps,testMode,closeRadius,weapon,phase,phaseStartIso,roundNumber,frameIndex,timeSinceStartSec,unscaledDeltaMs,mouseX,mouseY,mouseDeltaX,mouseDeltaY,ufoX,ufoY,towerX,side,leftButtonDown,leftButtonPressed,fireKeyDown,shotFired,shotHitX,stimulusMs,spikeFired,stutterMs,windowOpen,threshEstimateMs,sd,slopeEstimate,lapseEstimate,accuracy,score,cfg_weapon,cfg_unityApplicationFps,cfg_practiceStuttersMs,cfg_practiceRepeatStuttersMs,cfg_swSpikeDelayMinSec,cfg_swSpikeDelayMaxSec,cfg_swWindowSec,cfg_swRespikeMinSec,cfg_swRespikeMaxSec,cfg_swMaxEarlyPerRound,cfg_maxSpikesPerRound,cfg_roundTimeoutSec,cfg_hitPoints,cfg_missPoints,cfg_stimMinMs,cfg_stimMaxMs,cfg_stimCount,cfg_threshMinMs,cfg_threshMaxMs,cfg_threshCount,cfg_slopeMin,cfg_slopeMax,cfg_slopeCount,cfg_lapseMin,cfg_lapseMax,cfg_lapseCount,cfg_guessRate,cfg_maxTrials,cfg_minTrials,cfg_stopSD
4,4,1,4,4;1;3;2,1,500,FrameTimeStutter,5.000,shockwave,practice,2026-09-21T11:58:59.0505026-04:00,1,0,0.00000,3.1763,2558.70,1411.16,0.000,0.000,3.5693,7.5768,-3.9488,Right,0,0,0,0,0.0000,450.000,0,0.000,0,127.500,71.914,4.000,0.0300,0.0000,0.00,shockwave,500,450;300;200;100;50,450,1.5,3,0.35,1,2,1,10,0,100,-10,5,250,40,5,250,60,1,7,10,0,0.06,4,0.412,50,8,5
4,4,1,4,4;1;3;2,1,500,FrameTimeStutter,5.000,shockwave,practice,2026-09-21T11:58:59.0505026-04:00,1,1,0.00955,9.5515,2558.70,1411.16,45.000,-1.000,4.3921,7.5586,-3.9488,Right,0,0,0,0,0.0000,450.000,0,0.000,0,127.500,71.914,4.000,0.0300,0.0000,0.00,shockwave,500,450;300;200;100;50,450,1.5,3,0.35,1,2,1,10,0,100,-10,5,250,40,5,250,60,1,7,10,0,0.06,4,0.412,50,8,5
4,4,1,4,4;1;3;2,1,500,FrameTimeStutter,5.000,shockwave,practice,2026-09-21T11:58:59.0505026-04:00,1,2,0.01670,7.1528,2558.70,1409.36,0.000,0.000,4.3921,7.5586,-3.9488,Right,0,0,0,0,0.0000,450.000,0,0.000,0,127.500,71.914,4.000,0.0300,0.0000,0.00,shockwave,500,450;300;200;100;50,450,1.5,3,0.35,1,2,1,10,0,100,-10,5,250,40,5,250,60,1,7,10,0,0.06,4,0.412,50,8,5
4,4,1,4,4;1;3;2,1,500,FrameTimeStutter,5.000,shockwave,practice,2026-09-21T11:58:59.0505026-04:00,1,3,0.02152,4.8136,2558.70,1409.36,22.000,0.000,4.7944,7.5586,-3.9488,Right,0,0,0,0,0.0000,450.000,0,0.000,0,127.500,71.914,4.000,0.0300,0.0000,0.00,shockwave,500,450;300;200;100;50,450,1.5,3,0.35,1,2,1,10,0,100,-10,5,250,40,5,250,60,1,7,10,0,0.06,4,0.412,50,8,5
4,4,1,4,4;1;3;2,1,500,FrameTimeStutter,5.000,shockwave,practice,2026-09-21T11:58:59.0505026-04:00,1,4,0.02545,3.9333,2558.70,1409.36,0.000,0.000,4.7944,7.5586,-3.9488,Right,0,0,0,0,0.0000,450.000,0,0.000,0,127.500,71.914,4.000,0.0300,0.0000,0.00,shockwave,500,450;300;200;100;50,450,1.5,3,0.35,1,2,1,10,0,100,-10,5,250,40,5,250,60,1,7,10,0,0.06,4,0.412,50,8,5
4,4,1,4,4;1;3;2,1,500,FrameTimeStutter,5.000,shockwave,practice,2026-09-21T11:58:59.0505026-04:00,1,5,0.02844,2.9885,2558.70,1409.36,17.000,0.000,5.1052,7.5586,-3.9488,Right,0,0,0,0,0.0000,450.000,0,0.000,0,127.500,71.914,4.000,0.0300,0.0000,0.00,shockwave,500,450;300;200;100;50,450,1.5,3,0.35,1,2,1,10,0,100,-10,5,250,40,5,250,60,1,7,10,0,0.06,4,0.412,50,8,5
4,4,1,4,4;1;3;2,1,500,FrameTimeStutter,5.000,shockwave,practice,2026-09-21T11:58:59.0505026-04:00,1,6,0.03122,2.7804,2558.70,1409.36,0.000,0.000,5.1052,7.5586,-3.9488,Right,0,0,0,0,0.0000,450.000,0,0.000,0,127.500,71.914,4.000,0.0300,0.0000,0.00,shockwave,500,450;300;200;100;50,450,1.5,3,0.35,1,2,1,10,0,100,-10,5,250,40,5,250,60,1,7,10,0,0.06,4,0.412,50,8,5
4,4,1,4,4;1;3;2,1,500,FrameTimeStutter,5.000,shockwave,practice,2026-09-21T11:58:59.0505026-04:00,1,7,0.03414,2.9241,2558.70,1412.97,19.000,2.000,5.4526,7.5951,-3.9488,Right,0,0,0,0,0.0000,450.000,0,0.000,0,127.500,71.914,4.000,0.0300,0.0000,0.00,shockwave,500,450;300;200;100;50,450,1.5,3,0.35,1,2,1,10,0,100,-10,5,250,40,5,250,60,1,7,10,0,0.06,4,0.412,50,8,5
4,4,1,4,4;1;3;2,1,500,FrameTimeStutter,5.000,shockwave,practice,2026-09-21T11:58:59.0505026-04:00,1,8,0.03675,2.6072,2558.70,1412.97,0.000,0.000,5.4526,7.5951,-3.9488,Right,0,0,0,0,0.0000,450.000,0,0.000,0,127.500,71.914,4.000,0.0300,0.0000,0.00,shockwave,500,450;300;200;100;50,450,1.5,3,0.35,1,2,1,10,0,100,-10,5,250,40,5,250,60,1,7,10,0,0.06,4,0.412,50,8,5
4,4,1,4,4;1;3;2,1,500,FrameTimeStutter,5.000,shockwave,practice,2026-09-21T11:58:59.0505026-04:00,1,9,0.03935,2.5975,2558.70,1412.97,0.000,0.000,5.4526,7.5951,-3.9488,Right,0,0,0,0,0.0000,450.000,0,0.000,0,127.500,71.914,4.000,0.0300,0.0000,0.00,shockwave,500,450;300;200;100;50,450,1.5,3,0.35,1,2,1,10,0,100,-10,5,250,40,5,250,60,1,7,10,0,0.06,4,0.412,50,8,5
