sessionId,blockIndex,blockOrdinal,latinRow,latinOrder,weaponRun,unityApplicationFps,testMode,closeRadius,weapon,phase,phaseStartIso,roundNumber,frameIndex,timeSinceStartSec,unscaledDeltaMs,mouseX,mouseY,mouseDeltaX,mouseDeltaY,ufoX,ufoY,towerX,side,leftButtonDown,leftButtonPressed,fireKeyDown,shotFired,shotHitX,stimulusMs,spikeFired,stutterMs,windowOpen,threshEstimateMs,sd,slopeEstimate,lapseEstimate,accuracy,score,cfg_weapon,cfg_unityApplicationFps,cfg_practiceStuttersMs,cfg_practiceRepeatStuttersMs,cfg_swSpikeDelayMinSec,cfg_swSpikeDelayMaxSec,cfg_swWindowSec,cfg_swRespikeMinSec,cfg_swRespikeMaxSec,cfg_swMaxEarlyPerRound,cfg_maxSpikesPerRound,cfg_roundTimeoutSec,cfg_hitPoints,cfg_missPoints,cfg_stimMinMs,cfg_stimMaxMs,cfg_stimCount,cfg_threshMinMs,cfg_threshMaxMs,cfg_threshCount,cfg_slopeMin,cfg_slopeMax,cfg_slopeCount,cfg_lapseMin,cfg_lapseMax,cfg_lapseCount,cfg_guessRate,cfg_maxTrials,cfg_minTrials,cfg_stopSD
7,3,1,3,3;4;2;1,1,500,FrameTimeStutter,5.000,laser,practice,2026-09-21T19:58:36.6037081-04:00,1,0,0.00000,2.2728,2104.53,1376.92,0.000,0.000,-2.5380,12.7513,-12.8353,Right,0,0,0,0,0.0000,450.000,0,0.000,0,127.500,71.914,4.000,0.0300,0.0000,0.00,laser,500,450;300;200;100;50,450,1.5,3,0.4,1.5,3,1,10,20,100,-10,5,250,40,5,250,60,1,7,10,0,0.06,4,0.222,50,8,5
7,3,1,3,3;4;2;1,1,500,FrameTimeStutter,5.000,laser,practice,2026-09-21T19:58:36.6037081-04:00,1,1,0.00922,9.2154,2104.53,1376.92,0.000,0.000,-2.5380,12.7513,-12.8353,Right,0,0,0,0,0.0000,450.000,0,0.000,0,127.500,71.914,4.000,0.0300,0.0000,0.00,laser,500,450;300;200;100;50,450,1.5,3,0.4,1.5,3,1,10,20,100,-10,5,250,40,5,250,60,1,7,10,0,0.06,4,0.222,50,8,5
7,3,1,3,3;4;2;1,1,500,FrameTimeStutter,5.000,laser,practice,2026-09-21T19:58:36.6037081-04:00,1,2,0.01576,6.5470,2104.53,1376.92,0.000,0.000,-2.5380,12.7513,-12.8353,Right,0,0,0,0,0.0000,450.000,0,0.000,0,127.500,71.914,4.000,0.0300,0.0000,0.00,laser,500,450;300;200;100;50,450,1.5,3,0.4,1.5,3,1,10,20,100,-10,5,250,40,5,250,60,1,7,10,0,0.06,4,0.222,50,8,5
7,3,1,3,3;4;2;1,1,500,FrameTimeStutter,5.000,laser,practice,2026-09-21T19:58:36.6037081-04:00,1,3,0.01837,2.6055,2104.53,1376.92,0.000,0.000,-2.5380,12.7513,-12.8353,Right,0,0,0,0,0.0000,450.000,0,0.000,0,127.500,71.914,4.000,0.0300,0.0000,0.00,laser,500,450;300;200;100;50,450,1.5,3,0.4,1.5,3,1,10,20,100,-10,5,250,40,5,250,60,1,7,10,0,0.06,4,0.222,50,8,5
7,3,1,3,3;4;2;1,1,500,FrameTimeStutter,5.000,laser,practice,2026-09-21T19:58:36.6037081-04:00,1,4,0.02097,2.6038,2104.53,1376.92,0.000,0.000,-2.5380,12.7513,-12.8353,Right,0,0,0,0,0.0000,450.000,0,0.000,0,127.500,71.914,4.000,0.0300,0.0000,0.00,laser,500,450;300;200;100;50,450,1.5,3,0.4,1.5,3,1,10,20,100,-10,5,250,40,5,250,60,1,7,10,0,0.06,4,0.222,50,8,5
7,3,1,3,3;4;2;1,1,500,FrameTimeStutter,5.000,laser,practice,2026-09-21T19:58:36.6037081-04:00,1,5,0.02351,2.5424,2104.53,1376.92,0.000,0.000,-2.5380,12.7513,-12.8353,Right,0,0,0,0,0.0000,450.000,0,0.000,0,127.500,71.914,4.000,0.0300,0.0000,0.00,laser,500,450;300;200;100;50,450,1.5,3,0.4,1.5,3,1,10,20,100,-10,5,250,40,5,250,60,1,7,10,0,0.06,4,0.222,50,8,5
7,3,1,3,3;4;2;1,1,500,FrameTimeStutter,5.000,laser,practice,2026-09-21T19:58:36.6037081-04:00,1,6,0.02613,2.6168,2104.53,1376.92,0.000,0.000,-2.5380,12.7513,-12.8353,Right,0,0,0,0,0.0000,450.000,0,0.000,0,127.500,71.914,4.000,0.0300,0.0000,0.00,laser,500,450;300;200;100;50,450,1.5,3,0.4,1.5,3,1,10,20,100,-10,5,250,40,5,250,60,1,7,10,0,0.06,4,0.222,50,8,5
7,3,1,3,3;4;2;1,1,500,FrameTimeStutter,5.000,laser,practice,2026-09-21T19:58:36.6037081-04:00,1,7,0.02860,2.4727,2104.53,1376.92,0.000,0.000,-2.5380,12.7513,-12.8353,Right,0,0,0,0,0.0000,450.000,0,0.000,0,127.500,71.914,4.000,0.0300,0.0000,0.00,laser,500,450;300;200;100;50,450,1.5,3,0.4,1.5,3,1,10,20,100,-10,5,250,40,5,250,60,1,7,10,0,0.06,4,0.222,50,8,5
7,3,1,3,3;4;2;1,1,500,FrameTimeStutter,5.000,laser,practice,2026-09-21T19:58:36.6037081-04:00,1,8,0.03112,2.5170,2104.53,1376.92,0.000,0.000,-2.5380,12.7513,-12.8353,Right,0,0,0,0,0.0000,450.000,0,0.000,0,127.500,71.914,4.000,0.0300,0.0000,0.00,laser,500,450;300;200;100;50,450,1.5,3,0.4,1.5,3,1,10,20,100,-10,5,250,40,5,250,60,1,7,10,0,0.06,4,0.222,50,8,5
7,3,1,3,3;4;2;1,1,500,FrameTimeStutter,5.000,laser,practice,2026-09-21T19:58:36.6037081-04:00,1,9,0.03361,2.4854,2104.53,1376.92,0.000,0.000,-2.5380,12.7513,-12.8353,Right,0,0,0,0,0.0000,450.000,0,0.000,0,127.500,71.914,4.000,0.0300,0.0000,0.00,laser,500,450;300;200;100;50,450,1.5,3,0.4,1.5,3,1,10,20,100,-10,5,250,40,5,250,60,1,7,10,0,0.06,4,0.222,50,8,5
