sessionId,participantId,phase,trialIndex,frameIndex,timeSinceStartSec,unscaledDeltaMs,mouseX,mouseY,mouseDeltaX,mouseDeltaY,ufoX,ufoY,towerX,side,leftButtonDown,leftButtonPressed,fireKeyDown,stimulusMs,spikeFired,stallMs,threshEstimateMs,posteriorSD,slopeEstimate,accuracy,score,cfg_practiceStuttersMs,cfg_hitPoints,cfg_missPoints,cfg_stimMinMs,cfg_stimMaxMs,cfg_stimCount,cfg_threshMinMs,cfg_threshMaxMs,cfg_threshCount,cfg_slopeMin,cfg_slopeMax,cfg_slopeCount,cfg_lapseMin,cfg_lapseMax,cfg_lapseCount,cfg_guessRate,cfg_maxTrials,cfg_minTrials,cfg_stopSD
27,P027,practice,0,0,0.00000,4.6399,1429.41,872.25,0.000,0.000,-21.8927,3.7840,9.2353,Left,0,0,0,450.000,0,0.000,127.500,72.154,3.500,0.0000,0.00,450;300;200;100;50,100,-10,5,250,40,5,250,50,1,6,11,0,0.06,4,0.0445,50,8,5
27,P027,practice,0,1,0.00430,4.2950,1429.41,872.25,0.000,0.000,-21.8927,3.7840,9.2353,Left,0,0,0,450.000,0,0.000,127.500,72.154,3.500,0.0000,0.00,450;300;200;100;50,100,-10,5,250,40,5,250,50,1,6,11,0,0.06,4,0.0445,50,8,5
27,P027,practice,0,2,0.00759,3.2968,1429.41,872.25,0.000,0.000,-21.8927,3.7840,9.2353,Left,0,0,0,450.000,0,0.000,127.500,72.154,3.500,0.0000,0.00,450;300;200;100;50,100,-10,5,250,40,5,250,50,1,6,11,0,0.06,4,0.0445,50,8,5
27,P027,practice,0,3,0.01051,2.9147,1429.41,872.25,0.000,0.000,-21.8927,3.7840,9.2353,Left,0,0,0,450.000,0,0.000,127.500,72.154,3.500,0.0000,0.00,450;300;200;100;50,100,-10,5,250,40,5,250,50,1,6,11,0,0.06,4,0.0445,50,8,5
27,P027,practice,0,4,0.01375,3.2392,1429.41,872.25,0.000,0.000,-21.8927,3.7840,9.2353,Left,0,0,0,450.000,0,0.000,127.500,72.154,3.500,0.0000,0.00,450;300;200;100;50,100,-10,5,250,40,5,250,50,1,6,11,0,0.06,4,0.0445,50,8,5
27,P027,practice,0,5,0.01771,3.9624,1429.41,872.25,0.000,0.000,-21.8927,3.7840,9.2353,Left,0,0,0,450.000,0,0.000,127.500,72.154,3.500,0.0000,0.00,450;300;200;100;50,100,-10,5,250,40,5,250,50,1,6,11,0,0.06,4,0.0445,50,8,5
27,P027,practice,0,6,0.02165,3.9451,1429.41,872.25,0.000,0.000,-21.8927,3.7840,9.2353,Left,0,0,0,450.000,0,0.000,127.500,72.154,3.500,0.0000,0.00,450;300;200;100;50,100,-10,5,250,40,5,250,50,1,6,11,0,0.06,4,0.0445,50,8,5
27,P027,practice,0,7,0.02461,2.9569,1429.41,872.25,0.000,0.000,-21.8927,3.7840,9.2353,Left,0,0,0,450.000,0,0.000,127.500,72.154,3.500,0.0000,0.00,450;300;200;100;50,100,-10,5,250,40,5,250,50,1,6,11,0,0.06,4,0.0445,50,8,5
27,P027,practice,0,8,0.02775,3.1371,1429.41,872.25,0.000,0.000,-21.8927,3.7840,9.2353,Left,0,0,0,450.000,0,0.000,127.500,72.154,3.500,0.0000,0.00,450;300;200;100;50,100,-10,5,250,40,5,250,50,1,6,11,0,0.06,4,0.0445,50,8,5
27,P027,practice,0,9,0.03093,3.1810,1429.41,872.25,0.000,0.000,-21.8927,3.7840,9.2353,Left,0,0,0,450.000,0,0.000,127.500,72.154,3.500,0.0000,0.00,450;300;200;100;50,100,-10,5,250,40,5,250,50,1,6,11,0,0.06,4,0.0445,50,8,5
27,P027,practice,0,10,0.03383,2.9039,1429.41,872.25,0.000,0.000,-21.8927,3.7840,9.2353,Left,0,0,0,450.000,0,0.000,127.500,72.154,3.500,0.0000,0.00,450;300;200;100;50,100,-10,5,250,40,5,250,50,1,6,11,0,0.06,4,0.0445,50,8,5
27,P027,practice,0,11,0.03680,2.9666,1429.41,872.25,0.000,0.000,-21.8927,3.7840,9.2353,Left,0,0,0,450.000,0,0.000,127.500,72.154,3.500,0.0000,0.00,450;300;200;100;50,100,-10,5,250,40,5,250,50,1,6,11,0,0.06,4,0.0445,50,8,5
27,P027,practice,0,12,0.04038,3.5846,1429.41,872.25,0.000,0.000,-21.8927,3.7840,9.2353,Left,0,0,0,450.000,0,0.000,127.500,72.154,3.500,0.0000,0.00,450;300;200;100;50,100,-10,5,250,40,5,250,50,1,6,11,0,0.06,4,0.0445,50,8,5
27,P027,practice,0,13,0.04364,3.2580,1429.41,872.25,0.000,0.000,-21.8927,3.7840,9.2353,Left,0,0,0,450.000,0,0.000,127.500,72.154,3.500,0.0000,0.00,450;300;200;100;50,100,-10,5,250,40,5,250,50,1,6,11,0,0.06,4,0.0445,50,8,5
27,P027,practice,0,14,0.04649,2.8489,1429.41,872.25,0.000,0.000,-21.8927,3.7840,9.2353,Left,0,0,0,450.000,0,0.000,127.500,72.154,3.500,0.0000,0.00,450;300;200;100;50,100,-10,5,250,40,5,250,50,1,6,11,0,0.06,4,0.0445,50,8,5
