sessionId,participantId,roundIndexInSession,studyLabel,testMode,frameIndex,timeSinceRoundStartSec,unscaledDeltaMs,mouseX,mouseY,mouseDeltaX,mouseDeltaY,virtualX,virtualY,ufoX,ufoY,ufoZ,towerX,towerZ,signedDistToTowerX,side,leftButtonDown,leftButtonPressed,rightButtonDown,fireKeyDown,stimulusMs,spikeFired,stallMs,cfg_label,cfg_testMode,cfg_useStaircase,cfg_useManualLevelList,cfg_roundsPerSession,cfg_roundDurationSec,cfg_closeRadius,cfg_showHitZone,cfg_crossingDeadZone,cfg_fireCooldown,cfg_revealHoldSec,cfg_maxPoints,cfg_missPoints,cfg_ftFallbackMagnitudeMs,cfg_ftUseBusyWait,cfg_stimMinMs,cfg_stimMaxMs,cfg_stimCount,cfg_threshMinMs,cfg_threshMaxMs,cfg_threshCount,cfg_slopeMin,cfg_slopeMax,cfg_slopeCount,cfg_lapseMin,cfg_lapseMax,cfg_lapseCount,cfg_guessRate,cfg_maxTrials,cfg_minTrials,cfg_stopSD,cfg_startDropFps,cfg_minDropFps,cfg_maxDropFps,cfg_baselineFps,cfg_startMs,cfg_minMs,cfg_maxMs,cfg_startMult,cfg_minMult,cfg_maxMult,cfg_coarseFactor,cfg_fineStep,cfg_reversals,cfg_revAvg,cfg_manualStartIndex,cfg_manualLevels
13,P013,1,ft_jnd,FrameTimeStutter,0,0.00000,4.0327,1443.77,1168.53,0.000,0.000,1443.77,1168.53,2.9946,9.2013,0.0000,12.5315,0.0000,-9.5369,Left,0,0,0,0,86.667,0,0.000,ft_jnd,FrameTimeStutter,1,0,1,0,1,1,0.25,0.25,1.5,100,-10,100,1,5,250,40,5,250,50,1,6,11,0,0.06,4,0.05,50,8,4,2,2,100,144,5,5,300,1.05,1.05,6.0,2.0,10,6,6,-1,
13,P013,1,ft_jnd,FrameTimeStutter,1,0.00498,4.9797,1443.77,1168.53,0.000,0.000,1443.77,1168.53,2.9946,9.2013,0.0000,12.5315,0.0000,-9.5369,Left,0,0,0,0,86.667,0,0.000,ft_jnd,FrameTimeStutter,1,0,1,0,1,1,0.25,0.25,1.5,100,-10,100,1,5,250,40,5,250,50,1,6,11,0,0.06,4,0.05,50,8,4,2,2,100,144,5,5,300,1.05,1.05,6.0,2.0,10,6,6,-1,
13,P013,1,ft_jnd,FrameTimeStutter,2,0.00895,3.9721,1443.77,1168.53,0.000,0.000,1443.77,1168.53,2.9946,9.2013,0.0000,12.5315,0.0000,-9.5369,Left,0,0,0,0,86.667,0,0.000,ft_jnd,FrameTimeStutter,1,0,1,0,1,1,0.25,0.25,1.5,100,-10,100,1,5,250,40,5,250,50,1,6,11,0,0.06,4,0.05,50,8,4,2,2,100,144,5,5,300,1.05,1.05,6.0,2.0,10,6,6,-1,
13,P013,1,ft_jnd,FrameTimeStutter,3,0.01238,3.4288,1443.77,1168.53,0.000,0.000,1443.77,1168.53,2.9946,9.2013,0.0000,12.5315,0.0000,-9.5369,Left,0,0,0,0,86.667,0,0.000,ft_jnd,FrameTimeStutter,1,0,1,0,1,1,0.25,0.25,1.5,100,-10,100,1,5,250,40,5,250,50,1,6,11,0,0.06,4,0.05,50,8,4,2,2,100,144,5,5,300,1.05,1.05,6.0,2.0,10,6,6,-1,
13,P013,1,ft_jnd,FrameTimeStutter,4,0.01700,4.6239,1443.77,1168.53,0.000,0.000,1443.77,1168.53,2.9946,9.2013,0.0000,12.5315,0.0000,-9.5369,Left,0,0,0,0,86.667,0,0.000,ft_jnd,FrameTimeStutter,1,0,1,0,1,1,0.25,0.25,1.5,100,-10,100,1,5,250,40,5,250,50,1,6,11,0,0.06,4,0.05,50,8,4,2,2,100,144,5,5,300,1.05,1.05,6.0,2.0,10,6,6,-1,
13,P013,1,ft_jnd,FrameTimeStutter,5,0.02099,3.9883,1443.77,1168.53,0.000,0.000,1443.77,1168.53,2.9946,9.2013,0.0000,12.5315,0.0000,-9.5369,Left,0,0,0,0,86.667,0,0.000,ft_jnd,FrameTimeStutter,1,0,1,0,1,1,0.25,0.25,1.5,100,-10,100,1,5,250,40,5,250,50,1,6,11,0,0.06,4,0.05,50,8,4,2,2,100,144,5,5,300,1.05,1.05,6.0,2.0,10,6,6,-1,
13,P013,1,ft_jnd,FrameTimeStutter,6,0.02437,3.3787,1443.77,1168.53,0.000,0.000,1443.77,1168.53,2.9946,9.2013,0.0000,12.5315,0.0000,-9.5369,Left,0,0,0,0,86.667,0,0.000,ft_jnd,FrameTimeStutter,1,0,1,0,1,1,0.25,0.25,1.5,100,-10,100,1,5,250,40,5,250,50,1,6,11,0,0.06,4,0.05,50,8,4,2,2,100,144,5,5,300,1.05,1.05,6.0,2.0,10,6,6,-1,
13,P013,1,ft_jnd,FrameTimeStutter,7,0.02878,4.4077,1443.77,1168.53,0.000,0.000,1443.77,1168.53,2.9946,9.2013,0.0000,12.5315,0.0000,-9.5369,Left,0,0,0,0,86.667,0,0.000,ft_jnd,FrameTimeStutter,1,0,1,0,1,1,0.25,0.25,1.5,100,-10,100,1,5,250,40,5,250,50,1,6,11,0,0.06,4,0.05,50,8,4,2,2,100,144,5,5,300,1.05,1.05,6.0,2.0,10,6,6,-1,
13,P013,1,ft_jnd,FrameTimeStutter,8,0.03172,2.9417,1443.77,1168.53,0.000,0.000,1443.77,1168.53,2.9946,9.2013,0.0000,12.5315,0.0000,-9.5369,Left,0,0,0,0,86.667,0,0.000,ft_jnd,FrameTimeStutter,1,0,1,0,1,1,0.25,0.25,1.5,100,-10,100,1,5,250,40,5,250,50,1,6,11,0,0.06,4,0.05,50,8,4,2,2,100,144,5,5,300,1.05,1.05,6.0,2.0,10,6,6,-1,
13,P013,1,ft_jnd,FrameTimeStutter,9,0.03560,3.8819,1443.77,1168.53,0.000,0.000,1443.77,1168.53,2.9946,9.2013,0.0000,12.5315,0.0000,-9.5369,Left,0,0,0,0,86.667,0,0.000,ft_jnd,FrameTimeStutter,1,0,1,0,1,1,0.25,0.25,1.5,100,-10,100,1,5,250,40,5,250,50,1,6,11,0,0.06,4,0.05,50,8,4,2,2,100,144,5,5,300,1.05,1.05,6.0,2.0,10,6,6,-1,
