sessionId,blockIndex,blockOrdinal,latinRow,latinOrder,weaponRun,unityApplicationFps,testMode,closeRadius,weapon,phase,phaseStartIso,roundNumber,frameIndex,timeSinceStartSec,unscaledDeltaMs,mouseX,mouseY,mouseDeltaX,mouseDeltaY,ufoX,ufoY,towerX,side,leftButtonDown,leftButtonPressed,fireKeyDown,shotFired,shotHitX,stimulusMs,spikeFired,stutterMs,windowOpen,threshEstimateMs,sd,slopeEstimate,lapseEstimate,accuracy,score,cfg_weapon,cfg_unityApplicationFps,cfg_practiceStuttersMs,cfg_practiceRepeatStuttersMs,cfg_swSpikeDelayMinSec,cfg_swSpikeDelayMaxSec,cfg_swWindowSec,cfg_swRespikeMinSec,cfg_swRespikeMaxSec,cfg_swMaxEarlyPerRound,cfg_maxSpikesPerRound,cfg_roundTimeoutSec,cfg_hitPoints,cfg_missPoints,cfg_stimMinMs,cfg_stimMaxMs,cfg_stimCount,cfg_threshMinMs,cfg_threshMaxMs,cfg_threshCount,cfg_slopeMin,cfg_slopeMax,cfg_slopeCount,cfg_lapseMin,cfg_lapseMax,cfg_lapseCount,cfg_guessRate,cfg_maxTrials,cfg_minTrials,cfg_stopSD
3,3,1,3,3;4;2;1,1,500,FrameTimeStutter,5.000,laser,practice,2026-09-21T11:53:05.8809203-04:00,3,2234,6.71981,2.5308,502.33,1385.93,0.000,0.000,-9.7575,8.9479,-11.2083,Right,0,0,0,0,0.0000,200.000,0,0.000,0,127.500,71.914,4.000,0.0300,0.0000,-20.00,laser,500,450;300;200;100;50,450,1.5,3,0.35,1,2,1,10,20,100,-10,5,250,40,5,250,60,1,7,10,0,0.06,4,0.222,50,8,5
3,3,1,3,3;4;2;1,1,500,FrameTimeStutter,5.000,laser,practice,2026-09-21T11:53:05.8809203-04:00,3,2235,6.72225,2.4413,502.33,1385.93,0.000,0.000,-9.7575,8.9479,-11.2083,Right,0,0,0,0,0.0000,200.000,0,0.000,0,127.500,71.914,4.000,0.0300,0.0000,-20.00,laser,500,450;300;200;100;50,450,1.5,3,0.35,1,2,1,10,20,100,-10,5,250,40,5,250,60,1,7,10,0,0.06,4,0.222,50,8,5
3,3,1,3,3;4;2;1,1,500,FrameTimeStutter,5.000,laser,practice,2026-09-21T11:53:05.8809203-04:00,3,2236,6.72491,2.6555,552.79,1375.12,28.000,-6.000,-9.7575,8.9479,-11.2083,Right,0,0,0,0,0.0000,200.000,0,0.000,0,127.500,71.914,4.000,0.0300,0.0000,-20.00,laser,500,450;300;200;100;50,450,1.5,3,0.35,1,2,1,10,20,100,-10,5,250,40,5,250,60,1,7,10,0,0.06,4,0.222,50,8,5
3,3,1,3,3;4;2;1,1,500,FrameTimeStutter,5.000,laser,practice,2026-09-21T11:53:05.8809203-04:00,3,2237,6.72751,2.6064,552.79,1375.12,0.000,0.000,-9.7575,8.9479,-11.2083,Right,0,0,0,0,0.0000,200.000,0,0.000,0,127.500,71.914,4.000,0.0300,0.0000,-20.00,laser,500,450;300;200;100;50,450,1.5,3,0.35,1,2,1,10,20,100,-10,5,250,40,5,250,60,1,7,10,0,0.06,4,0.222,50,8,5
3,3,1,3,3;4;2;1,1,500,FrameTimeStutter,5.000,laser,practice,2026-09-21T11:53:05.8809203-04:00,3,2238,6.72994,2.4257,552.79,1375.12,0.000,0.000,-9.7575,8.9479,-11.2083,Right,0,0,0,0,0.0000,200.000,0,0.000,0,127.500,71.914,4.000,0.0300,0.0000,-20.00,laser,500,450;300;200;100;50,450,1.5,3,0.35,1,2,1,10,20,100,-10,5,250,40,5,250,60,1,7,10,0,0.06,4,0.222,50,8,5
3,3,1,3,3;4;2;1,1,500,FrameTimeStutter,5.000,laser,practice,2026-09-21T11:53:05.8809203-04:00,3,2239,6.73245,2.5104,552.79,1375.12,0.000,0.000,-9.7575,8.9479,-11.2083,Right,0,0,0,0,0.0000,200.000,0,0.000,0,127.500,71.914,4.000,0.0300,0.0000,-20.00,laser,500,450;300;200;100;50,450,1.5,3,0.35,1,2,1,10,20,100,-10,5,250,40,5,250,60,1,7,10,0,0.06,4,0.222,50,8,5
3,3,1,3,3;4;2;1,1,500,FrameTimeStutter,5.000,laser,practice,2026-09-21T11:53:05.8809203-04:00,3,2240,6.73515,2.6982,606.86,1357.10,30.000,-10.000,-9.7575,8.9479,-11.2083,Right,0,0,0,0,0.0000,200.000,0,0.000,0,127.500,71.914,4.000,0.0300,0.0000,-20.00,laser,500,450;300;200;100;50,450,1.5,3,0.35,1,2,1,10,20,100,-10,5,250,40,5,250,60,1,7,10,0,0.06,4,0.222,50,8,5
3,3,1,3,3;4;2;1,1,500,FrameTimeStutter,5.000,laser,practice,2026-09-21T11:53:05.8809203-04:00,3,2241,6.73771,2.5665,606.86,1357.10,0.000,0.000,-9.7575,8.9479,-11.2083,Right,0,0,0,0,0.0000,200.000,0,0.000,0,127.500,71.914,4.000,0.0300,0.0000,-20.00,laser,500,450;300;200;100;50,450,1.5,3,0.35,1,2,1,10,20,100,-10,5,250,40,5,250,60,1,7,10,0,0.06,4,0.222,50,8,5
3,3,1,3,3;4;2;1,1,500,FrameTimeStutter,5.000,laser,practice,2026-09-21T11:53:05.8809203-04:00,3,2242,6.74022,2.5019,606.86,1357.10,0.000,0.000,-9.7575,8.9479,-11.2083,Right,0,0,0,0,0.0000,200.000,0,0.000,0,127.500,71.914,4.000,0.0300,0.0000,-20.00,laser,500,450;300;200;100;50,450,1.5,3,0.35,1,2,1,10,20,100,-10,5,250,40,5,250,60,1,7,10,0,0.06,4,0.222,50,8,5
3,3,1,3,3;4;2;1,1,500,FrameTimeStutter,5.000,laser,practice,2026-09-21T11:53:05.8809203-04:00,3,2243,6.74301,2.7968,651.91,1340.88,25.000,-9.000,-9.7575,8.9479,-11.2083,Right,0,0,0,0,0.0000,200.000,0,0.000,0,127.500,71.914,4.000,0.0300,0.0000,-20.00,laser,500,450;300;200;100;50,450,1.5,3,0.35,1,2,1,10,20,100,-10,5,250,40,5,250,60,1,7,10,0,0.06,4,0.222,50,8,5
3,3,1,3,3;4;2;1,1,500,FrameTimeStutter,5.000,laser,practice,2026-09-21T11:53:05.8809203-04:00,3,2244,6.74543,2.4128,651.91,1340.88,0.000,0.000,-9.7575,8.9479,-11.2083,Right,0,0,0,0,0.0000,200.000,0,0.000,0,127.500,71.914,4.000,0.0300,0.0000,-20.00,laser,500,450;300;200;100;50,450,1.5,3,0.35,1,2,1,10,20,100,-10,5,250,40,5,250,60,1,7,10,0,0.06,4,0.222,50,8,5
3,3,1,3,3;4;2;1,1,500,FrameTimeStutter,5.000,laser,practice,2026-09-21T11:53:05.8809203-04:00,3,2245,6.74786,2.4371,651.91,1340.88,0.000,0.000,-9.7575,8.9479,-11.2083,Right,0,0,0,0,0.0000,200.000,0,0.000,0,127.500,71.914,4.000,0.0300,0.0000,-20.00,laser,500,450;300;200;100;50,450,1.5,3,0.35,1,2,1,10,20,100,-10,5,250,40,5,250,60,1,7,10,0,0.06,4,0.222,50,8,5
3,3,1,3,3;4;2;1,1,500,FrameTimeStutter,5.000,laser,practice,2026-09-21T11:53:05.8809203-04:00,3,2246,6.75042,2.5586,689.76,1322.85,21.000,-10.000,-9.7575,8.9479,-11.2083,Right,0,0,0,0,0.0000,200.000,0,0.000,0,127.500,71.914,4.000,0.0300,0.0000,-20.00,laser,500,450;300;200;100;50,450,1.5,3,0.35,1,2,1,10,20,100,-10,5,250,40,5,250,60,1,7,10,0,0.06,4,0.222,50,8,5
3,3,1,3,3;4;2;1,1,500,FrameTimeStutter,5.000,laser,practice,2026-09-21T11:53:05.8809203-04:00,3,2247,6.75280,2.3785,689.76,1322.85,0.000,0.000,-9.7575,8.9479,-11.2083,Right,0,0,0,0,0.0000,200.000,0,0.000,0,127.500,71.914,4.000,0.0300,0.0000,-20.00,laser,500,450;300;200;100;50,450,1.5,3,0.35,1,2,1,10,20,100,-10,5,250,40,5,250,60,1,7,10,0,0.06,4,0.222,50,8,5
