sessionId,participantId,phase,trialIndex,frameIndex,timeSinceStartSec,unscaledDeltaMs,mouseX,mouseY,mouseDeltaX,mouseDeltaY,ufoX,ufoY,towerX,side,leftButtonDown,leftButtonPressed,fireKeyDown,stimulusMs,spikeFired,stallMs,threshEstimateMs,posteriorSD,slopeEstimate,accuracy,score,cfg_practiceStuttersMs,cfg_hitPoints,cfg_missPoints,cfg_stimMinMs,cfg_stimMaxMs,cfg_stimCount,cfg_threshMinMs,cfg_threshMaxMs,cfg_threshCount,cfg_slopeMin,cfg_slopeMax,cfg_slopeCount,cfg_lapseMin,cfg_lapseMax,cfg_lapseCount,cfg_guessRate,cfg_maxTrials,cfg_minTrials,cfg_stopSD
26,P026,practice,0,0,0.00000,3.2859,1712.57,1218.02,0.000,0.000,7.9096,10.1065,2.0037,Right,0,0,0,450.000,0,0.000,127.500,72.154,3.500,0.0000,0.00,450;300;200;100;50,100,-10,5,250,40,5,250,50,1,6,11,0,0.06,4,0.0445,50,8,5
26,P026,practice,0,1,0.00411,4.1076,1712.57,1218.02,0.000,0.000,7.9096,10.1065,2.0037,Right,0,0,0,450.000,0,0.000,127.500,72.154,3.500,0.0000,0.00,450;300;200;100;50,100,-10,5,250,40,5,250,50,1,6,11,0,0.06,4,0.0445,50,8,5
26,P026,practice,0,2,0.00675,2.6409,1712.57,1218.02,0.000,0.000,7.9096,10.1065,2.0037,Right,0,0,0,450.000,0,0.000,127.500,72.154,3.500,0.0000,0.00,450;300;200;100;50,100,-10,5,250,40,5,250,50,1,6,11,0,0.06,4,0.0445,50,8,5
26,P026,practice,0,3,0.00928,2.5348,1712.57,1218.02,0.000,0.000,7.9096,10.1065,2.0037,Right,0,0,0,450.000,0,0.000,127.500,72.154,3.500,0.0000,0.00,450;300;200;100;50,100,-10,5,250,40,5,250,50,1,6,11,0,0.06,4,0.0445,50,8,5
26,P026,practice,0,4,0.01171,2.4274,1712.57,1218.02,0.000,0.000,7.9096,10.1065,2.0037,Right,0,0,0,450.000,0,0.000,127.500,72.154,3.500,0.0000,0.00,450;300;200;100;50,100,-10,5,250,40,5,250,50,1,6,11,0,0.06,4,0.0445,50,8,5
26,P026,practice,0,5,0.01410,2.3900,1712.57,1218.02,0.000,0.000,7.9096,10.1065,2.0037,Right,0,0,0,450.000,0,0.000,127.500,72.154,3.500,0.0000,0.00,450;300;200;100;50,100,-10,5,250,40,5,250,50,1,6,11,0,0.06,4,0.0445,50,8,5
26,P026,practice,0,6,0.01652,2.4155,1712.57,1218.02,0.000,0.000,7.9096,10.1065,2.0037,Right,0,0,0,450.000,0,0.000,127.500,72.154,3.500,0.0000,0.00,450;300;200;100;50,100,-10,5,250,40,5,250,50,1,6,11,0,0.06,4,0.0445,50,8,5
26,P026,practice,0,7,0.01935,2.8339,1712.57,1218.02,0.000,0.000,7.9096,10.1065,2.0037,Right,0,0,0,450.000,0,0.000,127.500,72.154,3.500,0.0000,0.00,450;300;200;100;50,100,-10,5,250,40,5,250,50,1,6,11,0,0.06,4,0.0445,50,8,5
26,P026,practice,0,8,0.02183,2.4804,1712.57,1218.02,0.000,0.000,7.9096,10.1065,2.0037,Right,0,0,0,450.000,0,0.000,127.500,72.154,3.500,0.0000,0.00,450;300;200;100;50,100,-10,5,250,40,5,250,50,1,6,11,0,0.06,4,0.0445,50,8,5
26,P026,practice,0,9,0.02428,2.4525,1712.57,1218.02,0.000,0.000,7.9096,10.1065,2.0037,Right,0,0,0,450.000,0,0.000,127.500,72.154,3.500,0.0000,0.00,450;300;200;100;50,100,-10,5,250,40,5,250,50,1,6,11,0,0.06,4,0.0445,50,8,5
