sessionId,runId,blockIndex,blockOrdinal,latinRow,latinOrder,weaponRun,unityApplicationFps,testMode,closeRadius,weapon,phase,phaseStartIso,roundNumber,attemptInRound,roundEnded,timeSinceStartSec,timeSinceLastShotSec,stimulusMs,spikesSinceLastShot,spikeIndexInRound,swallowedPresses,stuttersMs,stutterAtSec,stutterMeanMs,stutterSdMs,stutterMinMs,stutterMaxMs,lastSpikeAtSec,sinceLastSpikeSec,isHit,totalScore,outcome,playerFired,countedByStaircase,trialStartSec,spikeAtSec,firedAtSec,reactionSec,spikeDelaySec,windowSec,hitX,missDistX,towerX,ufoY,side,threshEstimateMs,sd,slopeEstimate,lapseEstimate,cfg_weapon,cfg_unityApplicationFps,cfg_practiceStuttersMs,cfg_practiceRepeatStuttersMs,cfg_swSpikeDelayMinSec,cfg_swSpikeDelayMaxSec,cfg_swWindowSec,cfg_swRespikeMinSec,cfg_swRespikeMaxSec,cfg_swMaxEarlyPerRound,cfg_maxSpikesPerRound,cfg_roundTimeoutSec,cfg_hitPoints,cfg_missPoints,cfg_stimMinMs,cfg_stimMaxMs,cfg_stimCount,cfg_threshMinMs,cfg_threshMaxMs,cfg_threshCount,cfg_slopeMin,cfg_slopeMax,cfg_slopeCount,cfg_lapseMin,cfg_lapseMax,cfg_lapseCount,cfg_guessRate,cfg_maxTrials,cfg_minTrials,cfg_stopSD
8,FO6Q,4,1,4,4;1;3;2,1,500,FrameTimeStutter,5.500,shockwave,practice,2026-09-22T14:46:54.0838986-04:00,1,1,0,2.1465,2.1465,450.000,1,1,0,450.03,1.7242,450.026,0.082,450.026,450.026,1.7242,0.4284,0,-10.00,late,1,0,0.0102,1.7242,2.1526,0.4284,1.2623,0.4000,-18.4645,-1.8851,-16.5794,9.4779,Left,125.500,73.088,4.000,0.0300,shockwave,500,450;300;200;100;50,450,1,3,0.4,1.5,3,1,5,0,100,-10,1,250,40,1,250,60,1,7,10,0,0.06,4,0.360,50,8,6
8,FO6Q,4,1,4,4;1;3;2,1,500,FrameTimeStutter,5.500,shockwave,practice,2026-09-22T14:46:54.0838986-04:00,1,2,1,6.1077,3.9613,450.000,1,2,0,450.00,5.8302,450.000,0.000,450.000,450.000,5.8302,0.2779,1,90.00,detected,1,0,0.0102,5.8302,6.1081,0.2779,2.2126,0.4000,-8.5905,7.9888,-16.5794,9.0203,Right,125.500,73.088,4.000,0.0300,shockwave,500,450;300;200;100;50,450,1,3,0.4,1.5,3,1,5,0,100,-10,1,250,40,1,250,60,1,7,10,0,0.06,4,0.360,50,8,6
8,FO6Q,4,1,4,4;1;3;2,1,500,FrameTimeStutter,5.500,shockwave,practice,2026-09-22T14:46:54.0838986-04:00,2,1,1,17.1102,11.0025,300.000,3,3,0,300.00;300.00;300.00,10.7852;14.2469;16.7102,300.000,0.000,300.000,300.000,16.7102,,0,80.00,timeout,0,0,8.7686,16.7102,,,1.7603,0.4000,,,20.3237,9.3355,Left,125.500,73.088,4.000,0.0300,shockwave,500,450;300;200;100;50,450,1,3,0.4,1.5,3,1,5,0,100,-10,1,250,40,1,250,60,1,7,10,0,0.06,4,0.360,50,8,6
8,FO6Q,4,1,4,4;1;3;2,1,500,FrameTimeStutter,5.500,shockwave,practice,2026-09-22T14:46:54.0838986-04:00,3,1,0,20.1716,3.0614,200.000,0,0,0,,,0.000,0.000,0.000,0.000,16.7102,3.4621,0,70.00,early,1,0,19.7706,,20.1722,,,0.4000,-1.7771,-3.0154,1.2383,9.5183,Left,125.500,73.088,4.000,0.0300,shockwave,500,450;300;200;100;50,450,1,3,0.4,1.5,3,1,5,0,100,-10,1,250,40,1,250,60,1,7,10,0,0.06,4,0.360,50,8,6
