sessionId,runId,blockIndex,blockOrdinal,latinRow,latinOrder,weaponRun,unityApplicationFps,testMode,weapon,startIso,endIso,sessionDurationSec,playDurationSec,endReason,jndEstimateMs,sd,priorSd,jndMedianMs,jndModeMs,jndCI95LoMs,jndCI95HiMs,slopeEstimate,lapseEstimate,staircaseTrials,lastStimulusMs,shotsFired,shotsHit,accuracy,score,shotsPerMinute,avgShotIntervalSec,shotsBeforeSpike,shotsAfterSpike,avgSpikesBeforeShot,avgSinceLastSpikeSec,minSinceLastSpikeSec,maxSinceLastSpikeSec,swDetections,swEarlyFires,swLateFires,swTimeouts,swSwallowedPresses,trialsNotCounted,avgReactionSec,sdReactionSec,minReactionSec,maxReactionSec,cumMissDistX,avgMissDistX,cumMissDistXMissesOnly,avgMissDistXMissesOnly,medianMissDistX,sdMissDistX,maxMissDistX,totalMousePathPx,avgMouseSpeedPxPerSec,peakMouseSpeedPxPerSec,mouseMovementPerShot,totalUfoPathWorld,frameCount,avgFrameTimeMs,p95FrameTimeMs,p99FrameTimeMs,maxFrameTimeMs,avgFpsNoStutter,avgFrameTimeMsNoStutter,stutterFramesExcluded,spikesFired,totalStutterMs,cfg_weapon,cfg_unityApplicationFps,cfg_practiceStuttersMs,cfg_practiceRepeatStuttersMs,cfg_swSpikeDelayMinSec,cfg_swSpikeDelayMaxSec,cfg_swWindowSec,cfg_swRespikeMinSec,cfg_swRespikeMaxSec,cfg_swMaxEarlyPerRound,cfg_maxSpikesPerRound,cfg_roundTimeoutSec,cfg_hitPoints,cfg_missPoints,cfg_stimMinMs,cfg_stimMaxMs,cfg_stimCount,cfg_threshMinMs,cfg_threshMaxMs,cfg_threshCount,cfg_slopeMin,cfg_slopeMax,cfg_slopeCount,cfg_lapseMin,cfg_lapseMax,cfg_lapseCount,cfg_guessRate,cfg_maxTrials,cfg_minTrials,cfg_stopSD
8,WqLX,4,1,4,4;1;3;2,1,500,FrameTimeStutter,shockwave,2026-09-22T14:55:47.2792007-04:00,2026-09-22T14:56:07.5450614-04:00,20.266,20.221,abandoned,217.279,27.342,73.088,224.979,250.000,154.120,250.000,4.556,0.0314,3,211.69,3,0,0.0000,-30.00,8.902,5.845,0,3,1.667,1.6813,1.0553,2.3073,0,0,2,1,0,0,0.0000,0.0000,,,19.7608,9.8804,19.7608,9.8804,9.8804,5.9050,14.0559,103612.00,5123.93,67491.36,34537.32,1895.2740,6645,3.043,3.456,5.744,800.698,340.98,2.933,5,5,732.85,shockwave,500,450;300;200;100;50,450,1,3,0.4,1.5,3,1,5,0,100,-10,1,250,40,1,250,60,1,7,10,0,0.06,4,0.360,50,8,6
