sessionId,participantId,studyLabel,phase,frameIndex,timeSinceStartSec,unscaledDeltaMs,mouseX,mouseY,mouseDeltaX,mouseDeltaY,virtualX,virtualY,ufoX,ufoY,ufoZ,towerX,towerZ,signedDistToTowerX,side,leftButtonDown,leftButtonPressed,rightButtonDown,fireKeyDown,stimulusMs,spikeFired,stallMs,cfg_label,cfg_maxDurationSec,cfg_practiceStuttersMs,cfg_closeRadius,cfg_showHitZone,cfg_crossingDeadZone,cfg_fireCooldown,cfg_revealHoldSec,cfg_maxPoints,cfg_missPoints,cfg_ftUseBusyWait,cfg_stimMinMs,cfg_stimMaxMs,cfg_stimCount,cfg_threshMinMs,cfg_threshMaxMs,cfg_threshCount,cfg_slopeMin,cfg_slopeMax,cfg_slopeCount,cfg_lapseMin,cfg_lapseMax,cfg_lapseCount,cfg_guessRate,cfg_maxTrials,cfg_minTrials,cfg_stopSD
23,P023,ft_jnd,practice,0,0.00000,3.2563,1119.88,472.54,0.000,0.000,1119.88,472.54,12.1337,19.2808,0.0000,-5.7415,0.0000,17.8752,Right,0,0,0,0,450.000,0,0.000,ft_jnd,0,450;300;200;100;50,1,1,0.25,0.25,1.5,100,-10,1,5,250,40,5,250,50,1,6,11,0,0.06,4,0.05,50,8,4
23,P023,ft_jnd,practice,1,0.00503,5.0251,1119.88,472.54,0.000,0.000,1119.88,472.54,12.1337,19.2808,0.0000,-5.7415,0.0000,17.8752,Right,0,0,0,0,450.000,0,0.000,ft_jnd,0,450;300;200;100;50,1,1,0.25,0.25,1.5,100,-10,1,5,250,40,5,250,50,1,6,11,0,0.06,4,0.05,50,8,4
23,P023,ft_jnd,practice,2,0.00920,4.1770,1119.88,472.54,0.000,0.000,1119.88,472.54,12.1337,19.2808,0.0000,-5.7415,0.0000,17.8752,Right,0,0,0,0,450.000,0,0.000,ft_jnd,0,450;300;200;100;50,1,1,0.25,0.25,1.5,100,-10,1,5,250,40,5,250,50,1,6,11,0,0.06,4,0.05,50,8,4
23,P023,ft_jnd,practice,3,0.01331,4.1032,1119.88,472.54,0.000,0.000,1119.88,472.54,12.1337,19.2808,0.0000,-5.7415,0.0000,17.8752,Right,0,0,0,0,450.000,0,0.000,ft_jnd,0,450;300;200;100;50,1,1,0.25,0.25,1.5,100,-10,1,5,250,40,5,250,50,1,6,11,0,0.06,4,0.05,50,8,4
23,P023,ft_jnd,practice,4,0.01762,4.3164,1119.88,472.54,0.000,0.000,1119.88,472.54,12.1337,19.2808,0.0000,-5.7415,0.0000,17.8752,Right,0,0,0,0,450.000,0,0.000,ft_jnd,0,450;300;200;100;50,1,1,0.25,0.25,1.5,100,-10,1,5,250,40,5,250,50,1,6,11,0,0.06,4,0.05,50,8,4
23,P023,ft_jnd,practice,5,0.02161,3.9839,1119.88,472.54,0.000,0.000,1119.88,472.54,12.1337,19.2808,0.0000,-5.7415,0.0000,17.8752,Right,0,0,0,0,450.000,0,0.000,ft_jnd,0,450;300;200;100;50,1,1,0.25,0.25,1.5,100,-10,1,5,250,40,5,250,50,1,6,11,0,0.06,4,0.05,50,8,4
23,P023,ft_jnd,practice,6,0.02466,3.0548,1119.88,472.54,0.000,0.000,1119.88,472.54,12.1337,19.2808,0.0000,-5.7415,0.0000,17.8752,Right,0,0,0,0,450.000,0,0.000,ft_jnd,0,450;300;200;100;50,1,1,0.25,0.25,1.5,100,-10,1,5,250,40,5,250,50,1,6,11,0,0.06,4,0.05,50,8,4
23,P023,ft_jnd,practice,7,0.02821,3.5495,1119.88,472.54,0.000,0.000,1119.88,472.54,12.1337,19.2808,0.0000,-5.7415,0.0000,17.8752,Right,0,0,0,0,450.000,0,0.000,ft_jnd,0,450;300;200;100;50,1,1,0.25,0.25,1.5,100,-10,1,5,250,40,5,250,50,1,6,11,0,0.06,4,0.05,50,8,4
23,P023,ft_jnd,practice,8,0.03122,3.0074,1119.88,472.54,0.000,0.000,1119.88,472.54,12.1337,19.2808,0.0000,-5.7415,0.0000,17.8752,Right,0,0,0,0,450.000,0,0.000,ft_jnd,0,450;300;200;100;50,1,1,0.25,0.25,1.5,100,-10,1,5,250,40,5,250,50,1,6,11,0,0.06,4,0.05,50,8,4
23,P023,ft_jnd,practice,9,0.03546,4.2403,1119.88,472.54,0.000,0.000,1119.88,472.54,12.1337,19.2808,0.0000,-5.7415,0.0000,17.8752,Right,0,0,0,0,450.000,0,0.000,ft_jnd,0,450;300;200;100;50,1,1,0.25,0.25,1.5,100,-10,1,5,250,40,5,250,50,1,6,11,0,0.06,4,0.05,50,8,4
